Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
12315,444.622986,183.175186,86.464958,0.88158,12523,0.611166,Osmancik
12361,443.819,178.172119,89.320953,0.865263,12581,0.780366,Osmancik
11865,426.727997,170.871704,89.459221,0.851997,12085,0.641802,Osmancik
10889,409.016998,165.919464,84.852348,0.859339,11123,0.804804,Osmancik
10359,409.510986,173.337967,76.875809,0.896273,10510,0.573588,Osmancik
11748,433.770996,178.339478,85.625221,0.8772,12053,0.652957,Osmancik
10901,410.390015,174.698578,79.864891,0.889385,11038,0.826961,Osmancik
10566,405.302002,164.946976,82.926018,0.864436,10834,0.604013,Osmancik
11857,433.200012,177.907623,86.170685,0.874871,12171,0.716695,Osmancik
10620,404.932007,164.520554,83.295692,0.862361,10863,0.761836,Osmancik
10622,408.028015,166.329102,81.884048,0.870425,10808,0.620807,Osmancik
13133,450.131989,179.151215,94.11335,0.850899,13351,0.635304,Osmancik
11034,414.501007,169.080154,84.231659,0.867076,11256,0.76817,Osmancik
11051,421.347992,166.912628,85.748825,0.857949,11421,0.693331,Osmancik
10627,411.44101,172.261276,79.841049,0.886103,10800,0.802401,Osmancik
11540,427.319,174.082809,85.41787,0.871343,11829,0.745189,Osmancik
11494,433.058014,171.582458,86.878693,0.862335,11858,0.759382,Osmancik
12253,437.942993,177.751053,89.389755,0.864349,12595,0.614925,Osmancik
13089,458.076996,182.109207,92.589798,0.861103,13562,0.712909,Osmancik
12267,438.264008,175.590973,90.187477,0.858016,12519,0.624084,Osmancik
9646,390.955994,162.013672,76.316422,0.882107,9815,0.675112,Osmancik
12115,449.197998,187.591583,83.370239,0.895816,12440,0.566863,Osmancik
10189,454.31601,180.737656,73.326431,0.914003,11000,0.519794,Osmancik
10628,418.303986,171.824814,80.327599,0.883995,10828,0.715064,Osmancik
10962,418.661011,171.638901,82.799271,0.875949,11258,0.716471,Osmancik
12620,458.886993,193.896423,84.086067,0.901074,12866,0.752534,Osmancik
12164,443.729004,185.801941,84.331978,0.891062,12442,0.636326,Osmancik
12763,454.902008,185.225372,89.6847,0.874962,13081,0.622707,Osmancik
10509,405.057007,166.504105,81.150124,0.873192,10722,0.674432,Osmancik
10570,419.953003,181.806366,74.520004,0.912136,10781,0.58592,Osmancik
10264,410.139008,169.603958,78.00386,0.887962,10572,0.595774,Osmancik
11502,423.832001,167.89209,88.349236,0.850345,11770,0.627599,Osmancik
12387,449.135986,185.402756,86.050385,0.885769,12662,0.716426,Osmancik
11339,423.970001,171.706619,85.357735,0.867685,11531,0.679185,Osmancik
11063,418.774994,171.653778,83.659554,0.873193,11318,0.803413,Osmancik
11365,421.175995,179.132874,81.114639,0.891603,11499,0.652037,Osmancik
12042,433.769989,178.776443,86.525101,0.875076,12257,0.786442,Osmancik
11532,422.69101,168.923096,88.040359,0.853443,11798,0.630681,Osmancik
10723,431.164001,182.325119,76.51873,0.907671,11059,0.781275,Osmancik
9593,396.049988,162.590729,75.999176,0.884032,9828,0.744798,Osmancik
9936,398.276001,161.481934,80.274612,0.867686,10216,0.671942,Osmancik
10201,403.307007,166.233841,78.989838,0.879892,10432,0.609707,Osmancik
12054,439.658997,184.576157,84.057137,0.890284,12227,0.732276,Osmancik
10474,420.123993,176.766937,76.988617,0.900171,10762,0.688626,Osmancik
9733,396.653992,163.664551,76.429413,0.884264,9903,0.811895,Osmancik
11016,421.100006,173.156006,82.32682,0.879743,11302,0.781609,Osmancik
11279,426.212006,168.402466,86.929726,0.856467,11651,0.660905,Osmancik
12289,451.575989,189.725372,83.077827,0.899031,12649,0.688228,Osmancik
12899,456,184.999374,90.235847,0.872976,13167,0.683644,Osmancik
9962,404.945007,170.916489,74.792938,0.89917,10137,0.576105,Osmancik
11559,427.029999,173.237778,87.188972,0.864117,11840,0.699147,Osmancik
11023,416.891998,163.019165,88.592018,0.839445,11343,0.710703,Osmancik
12135,432.812988,180.875854,86.053734,0.879574,12304,0.64305,Osmancik
14498,496.549988,200.710266,93.576538,0.884665,15053,0.653063,Osmancik
12451,461.345001,191.407776,84.161499,0.898146,12833,0.581279,Osmancik
11104,420.970001,164.939026,87.29203,0.848473,11429,0.632707,Osmancik
9592,385.778015,157.76796,78.39109,0.867822,9760,0.788427,Osmancik
11288,429.647003,173.535583,84.295471,0.874096,11665,0.593106,Osmancik
11769,427.769989,171.657776,88.383926,0.85726,12007,0.628552,Osmancik
10798,412.013,169.991135,81.776634,0.876685,11000,0.64884,Osmancik
10241,411.946991,167.747681,79.105507,0.881826,10486,0.58975,Osmancik
12465,451.515015,190.454941,84.163696,0.89706,12640,0.595955,Osmancik
10749,412.424988,168.116821,82.588272,0.871016,11012,0.708103,Osmancik
10826,414.222992,168.252792,82.888588,0.870231,11040,0.615498,Osmancik
11518,428.709991,175.936081,84.251556,0.877883,11754,0.660398,Osmancik
10588,410.936005,169.827881,80.418762,0.880777,10783,0.783774,Osmancik
12489,444.007996,175.329742,92.481812,0.849571,12853,0.744235,Osmancik
11386,431.785004,176.87677,83.323326,0.88209,11713,0.680981,Osmancik
11907,448.061005,188.302399,82.261765,0.89953,12156,0.761317,Osmancik
11411,429.101013,175.35614,83.652031,0.878881,11636,0.598061,Osmancik
9371,401.895996,170.569489,70.650421,0.910184,9542,0.778322,Osmancik
11264,423.390991,172.139511,84.221611,0.872136,11476,0.732427,Osmancik
12495,454.792999,186.776627,86.492714,0.886316,12774,0.750315,Osmancik
11024,414.859009,165.832138,85.640831,0.856329,11342,0.635023,Osmancik
11512,427.567993,172.210098,85.443062,0.868233,11802,0.690789,Osmancik
11708,423.94101,173.932007,85.926109,0.86945,11918,0.61132,Osmancik
10015,402.178986,160.386826,81.076912,0.862822,10338,0.694618,Osmancik
10820,424.781006,178.765762,78.07856,0.899576,11081,0.714852,Osmancik
9802,396.81601,166.890213,75.117012,0.892979,9948,0.571179,Osmancik
10470,419.018005,177.064362,75.63279,0.904181,10682,0.598628,Osmancik
11553,433.777008,183.221375,80.945145,0.897119,11729,0.806774,Osmancik
10731,414.174988,170.210098,81.198944,0.878875,10922,0.593201,Osmancik
11352,422.324005,171.019806,85.814713,0.864994,11581,0.785714,Osmancik
11454,424.95401,175.07666,84.244926,0.876617,11646,0.733103,Osmancik
10634,409.506012,167.436966,81.812958,0.872497,10809,0.683771,Osmancik
12422,444.084991,183.134384,86.952164,0.880094,12658,0.623407,Osmancik
12190,441.785004,178.552383,87.932625,0.870326,12478,0.650203,Osmancik
10534,409.625,167.988205,80.673775,0.87714,10753,0.609607,Osmancik
12224,438.976013,177.138611,88.431374,0.866475,12445,0.606259,Osmancik
10382,405.213013,168.42627,78.958717,0.883303,10599,0.801823,Osmancik
10763,416.016998,171.061783,80.667419,0.881829,10951,0.595035,Osmancik
13362,460.070007,186.353241,92.159195,0.869155,13612,0.741016,Osmancik
10875,418.981995,166.690399,85.329582,0.859042,11334,0.762195,Osmancik
10657,407.765015,168.737335,80.820076,0.877831,10826,0.609529,Osmancik
11568,429.548004,174.586563,85.203918,0.872825,11800,0.601873,Osmancik
9483,390.997986,157.259918,78.633331,0.866013,9817,0.657856,Osmancik
10312,398.795013,163.542313,80.670448,0.869877,10507,0.805751,Osmancik
10355,402.667999,159.891418,83.474182,0.852904,10621,0.636056,Osmancik
11592,436.399994,178.135941,83.721992,0.882672,11844,0.723595,Osmancik
10384,416.042999,176.741577,75.592873,0.903919,10557,0.566874,Osmancik
11752,428.661011,172.259766,89.063751,0.855966,12082,0.65,Osmancik
15062,492.065002,198.027405,99.110664,0.865743,15584,0.784152,Osmancik
12700,452.428009,185.610229,88.250298,0.879737,12910,0.680746,Osmancik
12324,465.669006,198.521713,80.216515,0.914728,12557,0.641674,Osmancik
9638,398.911987,168.109833,73.465141,0.899458,9798,0.725753,Osmancik
12734,447.084015,180.24823,91.317955,0.862168,13019,0.794881,Osmancik
10576,417.019989,175.390823,77.455589,0.897204,10729,0.565925,Osmancik
9858,388.666992,155.124481,81.841782,0.849501,10101,0.656543,Osmancik
12672,450.343994,184.404617,88.781212,0.876475,12939,0.782609,Osmancik
10559,411.088013,160.053024,86.123528,0.842885,10889,0.626721,Osmancik
11062,410.096008,165.469467,86.055389,0.854125,11213,0.630817,Osmancik
12423,436.493011,180.121017,88.617111,0.870603,12567,0.662242,Osmancik
10469,423.785004,177.036774,76.738174,0.901173,10859,0.570207,Osmancik
12220,425.04599,170.332703,91.938866,0.841819,12385,0.72171,Osmancik
10974,413.5,170.567825,83.244881,0.872818,11142,0.7641,Osmancik
11940,423.674988,168.634018,91.364265,0.840514,12191,0.663997,Osmancik
12659,445.319,179.943344,90.13163,0.865512,12848,0.61691,Osmancik
8990,389.377014,157.749603,73.919182,0.883418,9297,0.625261,Osmancik
9577,404.544006,166.900757,74.35096,0.895292,9855,0.612262,Osmancik
11226,416.082001,166.272644,87.096939,0.851829,11515,0.635458,Osmancik
10496,407.322998,167.929367,80.189072,0.878623,10666,0.703297,Osmancik
10821,425.268005,178.356796,78.248924,0.898623,11101,0.779386,Osmancik
11898,422.368011,166.235718,91.879532,0.833376,12063,0.662767,Osmancik
10871,414.674011,165.74614,85.628494,0.856212,11224,0.766103,Osmancik
11732,428.183014,172.962967,86.9869,0.864332,11900,0.631092,Osmancik
12051,423.22699,168.013275,92.198418,0.835982,12216,0.766018,Osmancik
11976,444.644012,188.981857,81.366959,0.902565,12149,0.55801,Osmancik
10855,417.316986,167.338013,84.229805,0.864082,11135,0.604836,Osmancik
11212,413.56601,169.678101,84.63475,0.866719,11400,0.808888,Osmancik
10221,405.299988,168.633743,78.04261,0.886466,10368,0.602724,Osmancik
10580,409.088989,173.316986,78.047119,0.89287,10731,0.581319,Osmancik
12712,453.079987,192.81546,84.607536,0.898584,12891,0.56877,Osmancik
10015,402.455994,159.726685,81.877609,0.858621,10408,0.60697,Osmancik
11606,432.313995,185.703735,80.280083,0.901729,11756,0.832747,Osmancik
10770,405.503998,158.728821,87.612633,0.833868,11097,0.666048,Osmancik
10773,414.891998,159.675308,88.124443,0.833912,11174,0.632813,Osmancik
12249,438.902008,181.725555,86.364891,0.879851,12428,0.62751,Osmancik
12356,427.89801,173.021164,91.671837,0.848104,12524,0.798707,Osmancik
12911,446.753998,187.872101,88.200142,0.882949,13071,0.771082,Osmancik
12074,436.462006,178.207611,87.64711,0.870694,12300,0.601774,Osmancik
8652,374.402008,151.822144,74.143852,0.872642,8866,0.609124,Osmancik
10591,410.734009,169.754807,80.398697,0.880731,10751,0.603338,Osmancik
11782,436.533997,183.450226,82.576401,0.892963,11985,0.61403,Osmancik
12627,453.519012,191.81189,84.540817,0.897631,12830,0.726107,Osmancik
11945,414.145996,162.352783,94.947281,0.811163,12106,0.797769,Osmancik
11506,433.704987,183.940979,80.157753,0.900053,11676,0.718227,Osmancik
13057,445.177002,177.807816,94.507072,0.84705,13348,0.64336,Osmancik
11415,424.963013,172.695618,85.289238,0.869536,11735,0.691315,Osmancik
12067,423.362,168.36908,92.053177,0.837306,12274,0.649602,Osmancik
11506,433.34201,183.445862,80.39727,0.898847,11675,0.61701,Osmancik
12483,428.147003,170.296127,94.280945,0.832763,12680,0.737374,Osmancik
11714,412.201996,161.308182,93.225616,0.816083,11886,0.764322,Osmancik
10119,403.542999,168.575989,77.240845,0.888851,10317,0.772207,Osmancik
12175,431.727997,178.557449,87.793678,0.870774,12345,0.800197,Osmancik
12487,437.121002,174.211227,92.419571,0.847683,12808,0.695461,Osmancik
13619,467.765991,193.680939,90.47348,0.884191,13926,0.586672,Osmancik
12184,434.40799,181.746078,85.971947,0.881045,12336,0.728708,Osmancik
13481,447.92099,182.985138,94.367188,0.856763,13647,0.780783,Osmancik
13267,465.032013,193.765594,88.838699,0.888702,13543,0.664413,Osmancik
12378,454.062012,195.472137,81.289963,0.909427,12570,0.556565,Osmancik
12942,441.743988,175.55925,95.285011,0.839893,13310,0.701692,Osmancik
10919,428.701996,182.932648,77.901772,0.904794,11162,0.609047,Osmancik
13635,455.54599,189.43158,92.077637,0.873918,13785,0.748518,Osmancik
12676,437.955994,178.237106,91.697754,0.857508,12887,0.691242,Osmancik
13079,436.045013,174.892319,95.941948,0.8361,13228,0.77258,Osmancik
11779,440.976013,191.882477,78.734428,0.911939,11918,0.583755,Osmancik
12583,434.002991,171.657074,94.465225,0.834958,12897,0.743281,Osmancik
14608,483.161011,201.034943,93.460732,0.885364,14845,0.655008,Osmancik
11108,403.618011,164.106445,86.64312,0.849264,11256,0.796844,Osmancik
13932,462.022003,187.780289,95.780602,0.860134,14180,0.704918,Osmancik
11772,436.596008,181.492661,83.732719,0.887215,11984,0.572012,Osmancik
14960,482.140015,199.543976,96.218201,0.876066,15149,0.611861,Osmancik
10956,422.171997,178.351868,79.157143,0.896113,11131,0.573132,Osmancik
12818,439.951996,179.201691,91.867722,0.858598,13005,0.625818,Osmancik
11091,416.945007,171.774078,82.73455,0.876365,11292,0.610133,Osmancik
10246,406.371002,163.894699,81.508217,0.867567,10655,0.707108,Osmancik
13710,467.404999,193.888702,90.851852,0.883422,13915,0.728868,Osmancik
11051,424.976013,180.871902,78.26738,0.901527,11240,0.568058,Osmancik
10690,404.640015,165.370193,83.370308,0.86362,10855,0.62079,Osmancik
11337,433.977997,184.348114,78.867699,0.903864,11506,0.656608,Osmancik
11088,430.587006,184.722015,77.013306,0.908946,11263,0.628358,Osmancik
12735,440.733002,175.246078,94.10067,0.843606,13037,0.799686,Osmancik
13607,461.050995,190.514343,91.712799,0.876503,13772,0.609141,Osmancik
10193,409.795013,174.169617,75.030907,0.902451,10377,0.756438,Osmancik
11883,440.541992,187.205353,82.019867,0.898913,12057,0.56211,Osmancik
12154,448.062012,186.782059,83.898102,0.893443,12445,0.629284,Osmancik
13629,470.678009,202.244476,86.400131,0.904154,13785,0.566765,Osmancik
11848,432.368988,178.3508,86.11731,0.875701,12045,0.600294,Osmancik
11923,439.713013,183.156952,83.901749,0.888908,12116,0.585926,Osmancik
13264,447.947998,175.384979,98.297585,0.828176,13502,0.660953,Osmancik
11116,409.544006,166.385132,86.126472,0.855603,11313,0.621874,Osmancik
12200,447.213989,191.140701,81.571381,0.904364,12367,0.569747,Osmancik
13617,465.002991,189.255478,92.448906,0.872571,13872,0.616126,Osmancik
13270,459.865997,188.893372,90.749847,0.877034,13507,0.599449,Osmancik
10559,424.846985,179.207733,76.388016,0.904604,10770,0.670328,Osmancik
12005,440.265015,180.682114,85.737228,0.880245,12319,0.603024,Osmancik
12128,441.712006,184.305145,84.943253,0.887461,12327,0.622332,Osmancik
11923,435.286987,174.070801,88.945343,0.859597,12187,0.615539,Osmancik
11942,424.781006,168.716751,91.573799,0.839884,12188,0.789815,Osmancik
10877,424.575012,175.606888,80.033264,0.890107,11152,0.615981,Osmancik
12676,431.769989,172.60965,94.473885,0.836919,12872,0.731027,Osmancik
12124,431.752014,173.803268,89.89888,0.855837,12389,0.77012,Osmancik
12299,437.131989,175.004623,91.060959,0.853962,12551,0.623429,Osmancik
12799,443.416992,175.329697,94.259453,0.843192,13066,0.631613,Osmancik
13414,459.283997,191.063171,90.209839,0.88152,13611,0.763156,Osmancik
14771,471.910004,193.905426,98.034172,0.862781,14976,0.614818,Osmancik
11146,425.959991,179.801178,79.562553,0.896767,11302,0.581066,Osmancik
13149,463.311005,189.873093,89.232033,0.88269,13421,0.787177,Osmancik
13880,479.635986,203.022568,87.376198,0.902649,14160,0.768251,Osmancik
12432,446.488007,183.415283,87.730103,0.878189,12677,0.587302,Osmancik
12962,456.713989,185.9991,90.167572,0.874639,13224,0.608373,Osmancik
12826,452.821991,181.857971,91.526825,0.864119,13129,0.606201,Osmancik
12281,437.459015,179.541794,88.176094,0.871093,12532,0.745749,Osmancik
12622,458.274994,189.696335,86.540588,0.889874,13019,0.764414,Osmancik
12060,451.593994,187.830688,82.861176,0.897434,12367,0.597503,Osmancik
11140,429.796997,179.196747,80.076569,0.894602,11346,0.589106,Osmancik
12421,464.639008,200.595276,79.923492,0.917198,12699,0.553817,Osmancik
12900,442.686005,181.080261,91.612076,0.862581,13112,0.787546,Osmancik
11307,437.880005,181.037582,80.663643,0.895251,11662,0.718452,Osmancik
11290,427.589996,180.138412,80.426071,0.894799,11427,0.572515,Osmancik
11415,426.165009,173.884598,85.328346,0.871318,11634,0.596395,Osmancik
10767,428.35199,181.782303,75.896065,0.908672,11002,0.699156,Osmancik
10516,423.399994,175.92067,77.738052,0.897068,10787,0.63687,Osmancik
11568,429.072998,178.332977,83.637527,0.8832,11790,0.751218,Osmancik
12503,449.598999,184.014328,88.258499,0.877472,12803,0.781633,Osmancik
12496,449.740997,181.123901,89.783737,0.868492,12870,0.683551,Osmancik
11842,441.910004,187.698776,80.81311,0.902568,12044,0.632417,Osmancik
13130,463.278015,184.313965,91.934738,0.86672,13485,0.710383,Osmancik
13355,466.31601,193.728683,88.697304,0.889033,13597,0.605422,Osmancik
12653,441.493988,176.015106,93.187904,0.848353,12955,0.764809,Osmancik
12518,460.854004,188.437744,86.614296,0.888103,12903,0.732561,Osmancik
13704,472.061005,191.968094,92.88044,0.875161,14102,0.747423,Osmancik
14561,487.651001,202.911209,92.162239,0.8909,14862,0.700385,Osmancik
12729,458.385986,184.999588,88.838074,0.877155,13085,0.602129,Osmancik
11215,421.179993,179.533508,79.690178,0.896089,11373,0.5829,Osmancik
12822,459.681,190.302597,87.411339,0.888267,13167,0.655924,Osmancik
12770,451.73999,191.07309,86.159096,0.892563,12910,0.580983,Osmancik
13316,445.049988,179.455124,95.033066,0.84827,13517,0.814135,Osmancik
11169,431.800995,188.453949,75.714241,0.915743,11332,0.538654,Osmancik
12071,441.179993,178.041199,87.770515,0.870041,12442,0.738017,Osmancik
10250,407.289001,165.721893,79.963142,0.875888,10512,0.72234,Osmancik
12730,454.438995,186.893585,87.868698,0.882585,12943,0.666143,Osmancik
12768,450.600006,188.643356,86.66716,0.888217,12961,0.7982,Osmancik
11182,429.595001,181.432175,79.181953,0.89974,11389,0.679757,Osmancik
12390,454.490997,195.734467,81.362152,0.909513,12550,0.598377,Osmancik
14753,495.26001,203.724701,93.18322,0.889262,15153,0.634647,Osmancik
13742,484.34201,195.284943,91.242813,0.884136,14224,0.672408,Osmancik
12981,451.326996,183.761856,91.078728,0.868531,13231,0.754929,Osmancik
11255,442.618011,189.496841,76.365181,0.915205,11500,0.775351,Osmancik
13331,461.30899,193.559937,88.796234,0.888564,13500,0.579508,Osmancik
12914,464.179993,182.701553,91.955093,0.864107,13385,0.643512,Osmancik
11470,428.536011,177.710785,82.364685,0.886109,11663,0.651556,Osmancik
12671,448.119995,181.49382,90.351112,0.867281,12949,0.740648,Osmancik
10879,427.135986,179.450775,78.292778,0.899806,11110,0.735465,Osmancik
13308,464.132996,196.24231,87.260895,0.8957,13486,0.597522,Osmancik
